"Cruise_Name","cruise","dive_number","Dive_ID","start_date_time_UTC","end_date_time_UTC","Annotation_ID","Annotation_Source","creator","modifier","modified_date_UTC","Comment","To_Be_Reviewed","positive_reviews","total_reviews","Geoform","Geoform_Origin","Geoform_Type","annotation_type","Taxon_Path","Taxonomy","Taxon","Kingdom","Phylum","Subphylum","Superfamily","Family","Subfamily","Superclass","Class","Superorder","Order","Genus","Species","ROV1_tempC","ROV1_tempC_time","ROV1_tempC_SBE","ROV1_tempC_SBE_time","ROV1_lat_dd","ROV1_lon_dd","ROV1_O2_mgL","ROV1_O2_mgL_time","ROV1_S_psu_time","ROV1_S_psu","ROV1_t_FTU","ROV1_t_FTU_time","ROV1_depth_m","ROV1_depth_m_time"
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 14:56:03,2018-06-27 14:56:03,"1639624","SeaScribe","elizabeth_(fraser) gugliotti","lauren_walling",2019-03-01 18:36:06,"Cnidaria Anthozoa Hexacorallia Actiniaria:x2","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Actiniaria ","WoRMS","Actiniaria","Animalia","Cnidaria","","",NA,"","","Anthozoa","","Actiniaria",NA,"","",NA,"7.59736",2018-06-27 14:56:02,"34.503415","-75.696954","4.69311",2018-06-27 14:56:02,2018-06-27 14:56:02,"35.04792","",NA,"332.7887",2018-06-27 14:56:02
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 14:57:14,2018-06-27 14:57:14,"1639654","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 14:57:28,"Echinodermata Echinoidea: Pencil sea urchin","false","","","","","","biological","Biota / Animalia / Echinodermata / Echinoidea ","WoRMS","Echinoidea","Animalia","Echinodermata","","",NA,"","","Echinoidea","",NA,NA,"","",NA,"7.59065",2018-06-27 14:57:13,"34.50341","-75.696955","4.69482",2018-06-27 14:57:13,2018-06-27 14:57:13,"35.04887","",NA,"333.3181",2018-06-27 14:57:13
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 14:58:55,2018-06-27 14:58:55,"1639684","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 14:59:28,"Arthropoda Crustacea Malacostraca Decapoda Galatheoidea or Chirostyloidea: 2","false","","","","","","biological","Biota / Animalia / Arthropoda / Malacostraca / Decapoda ","WoRMS","Anomura","Animalia","Arthropoda","","",NA,"","","Malacostraca","","Decapoda",NA,"","",NA,"7.6009",2018-06-27 14:58:54,"34.503439","-75.696942","4.67185",2018-06-27 14:58:54,2018-06-27 14:58:54,"35.04787","",NA,"334.7649",2018-06-27 14:58:54
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:00:16,2018-06-27 15:00:16,"1639714","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:00:36,"Cnidaria Anthozoa Hexacorallia Actiniaria: Actinoscyphia","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Actiniaria / Actinoscyphiidae / Actinoscyphia","WoRMS","Actinoscyphia","Animalia","Cnidaria","","","Actinoscyphiidae","","","Anthozoa","","Actiniaria","Actinoscyphia","","",NA,"7.59663",2018-06-27 15:00:15,"34.503397","-75.697035","4.67245",2018-06-27 15:00:15,2018-06-27 15:00:15,"35.04859","",NA,"337.1337",2018-06-27 15:00:15
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:01:23,2018-06-27 15:01:23,"1639764","SeaScribe","elizabeth_(fraser) gugliotti","lauren_walling",2019-03-01 18:44:26,"Echinodermata Echinoidea: Pencil sea urchin x2","false","","","","","","biological","Biota / Animalia / Echinodermata / Echinoidea ","WoRMS","Echinoidea","Animalia","Echinodermata","","",NA,"","","Echinoidea","",NA,NA,"","",NA,"7.59388",2018-06-27 15:01:22,"34.503444","-75.696932","4.68973",2018-06-27 15:01:22,2018-06-27 15:01:22,"35.04738","",NA,"336.867",2018-06-27 15:01:22
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:03:26,2018-06-27 15:03:26,"1639754","SeaScribe","elizabeth_(fraser) gugliotti","lauren_walling",2019-03-01 18:46:14,"Arthropoda Crustacea Malacostraca Decapoda Galatheoidea or Chirostyloidea:","false","","","","","","biological","Biota / Animalia / Arthropoda / Malacostraca / Decapoda ","WoRMS","Anomura","Animalia","Arthropoda","","",NA,"","","Malacostraca","","Decapoda",NA,"","",NA,"7.59362",2018-06-27 15:03:26,"34.503438","-75.696867","4.6692",2018-06-27 15:03:26,2018-06-27 15:03:26,"35.04774","",NA,"333.7388",2018-06-27 15:03:26
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:05:00,2018-06-27 15:05:00,"1639774","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:17:13,"Cnidaria Anthozoa Hexacorallia Actiniaria: Actinoscyphia","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Actiniaria / Actinoscyphiidae / Actinoscyphia","WoRMS","Actinoscyphia","Animalia","Cnidaria","","","Actinoscyphiidae","","","Anthozoa","","Actiniaria","Actinoscyphia","","",NA,"7.5959",2018-06-27 15:05:00,"34.503408","-75.696945","4.68244",2018-06-27 15:05:00,2018-06-27 15:05:00,"35.04741","",NA,"332.6111",2018-06-27 15:05:00
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:05:00,2018-06-27 15:05:00,"1639784","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:05:24,"Cnidaria Anthozoa Hexacorallia Actiniaria: Actinoscyphia","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Actiniaria / Actinoscyphiidae / Actinoscyphia","WoRMS","Actinoscyphia","Animalia","Cnidaria","","","Actinoscyphiidae","","","Anthozoa","","Actiniaria","Actinoscyphia","","",NA,"7.5959",2018-06-27 15:05:00,"34.503408","-75.696945","4.68244",2018-06-27 15:05:00,2018-06-27 15:05:00,"35.04741","",NA,"332.6111",2018-06-27 15:05:00
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:07:49,2018-06-27 15:07:49,"1639854","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:09:02,"Cnidaria Anthozoa Octocorallia Alcyonacea Gorgonian?","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa ","WoRMS","Octocorallia","Animalia","Cnidaria","","",NA,"","","Anthozoa","",NA,NA,"","",NA,"7.59518",2018-06-27 15:07:48,"34.503414","-75.697052","4.67528",2018-06-27 15:07:48,2018-06-27 15:07:48,"35.04758","",NA,"333.0351",2018-06-27 15:07:48
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:11:39,2018-06-27 15:11:39,"1639914","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:12:10,"Arthropoda Crustacea Malacostraca Decapoda Brachyura: Cancer","false","","","","","","biological","Biota / Animalia / Arthropoda / Malacostraca / Decapoda / Cancridae / Cancer","WoRMS","Cancer","Animalia","Arthropoda","","","Cancridae","","","Malacostraca","","Decapoda","Cancer","","",NA,"7.59653",2018-06-27 15:11:38,"34.503436","-75.696927","4.68454",2018-06-27 15:11:38,2018-06-27 15:11:38,"35.04796","",NA,"335.1572",2018-06-27 15:11:38
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:11:53,2018-06-27 15:11:53,"1639924","SeaScribe","elizabeth_(fraser) gugliotti","lauren_walling",2019-03-11 21:37:45,"Cnidaria Medusozoa Hydrozoa:","false","","","","","","biological","Biota / Animalia / Cnidaria / Hydrozoa ","WoRMS","Hydrozoa","Animalia","Cnidaria","","",NA,"","","Hydrozoa","",NA,NA,"","",NA,"7.59445",2018-06-27 15:11:56,"34.50343","-75.696922","4.67001",2018-06-27 15:11:56,2018-06-27 15:11:56,"35.04774","",NA,"334.9432",2018-06-27 15:11:56
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:12:32,2018-06-27 15:12:32,"1639934","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:12:37,"Cnidaria Anthozoa Hexacorallia Actiniaria:","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Actiniaria ","WoRMS","Actiniaria","Animalia","Cnidaria","","",NA,"","","Anthozoa","","Actiniaria",NA,"","",NA,"7.59632",2018-06-27 15:12:31,"34.503403","-75.696981","4.68134",2018-06-27 15:12:31,2018-06-27 15:12:31,"35.04823","",NA,"334.2981",2018-06-27 15:12:31
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:14:38,2018-06-27 15:14:38,"1639994","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:15:13,"Arthropoda Crustacea Malacostraca Decapoda Galatheoidea or Chirostyloidea:","false","","","","","","biological","Biota / Animalia / Arthropoda / Malacostraca / Decapoda ","WoRMS","Anomura","Animalia","Arthropoda","","",NA,"","","Malacostraca","","Decapoda",NA,"","",NA,"7.59153",2018-06-27 15:14:38,"34.503408","-75.69697","4.68728",2018-06-27 15:14:38,2018-06-27 15:14:38,"35.04824","",NA,"334.24",2018-06-27 15:14:38
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:14:46,2018-06-27 15:14:46,"1639964","SeaScribe","elizabeth_(fraser) gugliotti","lauren_walling",2019-03-11 21:44:13,"Echinodermata Echinoidea: Pencil sea urchin","false","","","","","","biological","Biota / Animalia / Echinodermata / Echinoidea ","WoRMS","Echinoidea","Animalia","Echinodermata","","",NA,"","","Echinoidea","",NA,NA,"","",NA,"7.59211",2018-06-27 15:14:46,"34.503418","-75.696961","4.67841",2018-06-27 15:14:46,2018-06-27 15:14:46,"35.04836","",NA,"334.1164",2018-06-27 15:14:46
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:16:29,2018-06-27 15:16:29,"1640014","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:16:44,"Cnidaria Anthozoa Hexacorallia Actiniaria:Actinoscyphia","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Actiniaria / Actinoscyphiidae / Actinoscyphia","WoRMS","Actinoscyphia","Animalia","Cnidaria","","","Actinoscyphiidae","","","Anthozoa","","Actiniaria","Actinoscyphia","","",NA,"7.59159",2018-06-27 15:16:29,"34.503417","-75.696913","4.69886",2018-06-27 15:16:29,2018-06-27 15:16:29,"35.04846","",NA,"332.9375",2018-06-27 15:16:29
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:18:31,2018-06-27 15:18:31,"1640034","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:19:21,"Cnidaria Anthozoa Hexacorallia Actiniaria: Actinoscyphia","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Actiniaria / Actinoscyphiidae / Actinoscyphia","WoRMS","Actinoscyphia","Animalia","Cnidaria","","","Actinoscyphiidae","","","Anthozoa","","Actiniaria","Actinoscyphia","","",NA,"7.6285",2018-06-27 15:18:31,"34.503399","-75.696902","4.63401",2018-06-27 15:18:31,2018-06-27 15:18:31,"35.04578","",NA,"332.3628",2018-06-27 15:18:31
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:19:36,2018-06-27 15:19:36,"1640044","SeaScribe","elizabeth_(fraser) gugliotti","lauren_walling",2019-03-11 21:50:22,"Echinodermata Echinoidea: Pencil urchin","false","","","","","","biological","Biota / Animalia / Echinodermata / Echinoidea ","WoRMS","Echinoidea","Animalia","Echinodermata","","",NA,"","","Echinoidea","",NA,NA,"","",NA,"7.6482",2018-06-27 15:19:35,"34.503385","-75.696907","4.61262",2018-06-27 15:19:35,2018-06-27 15:19:35,"35.04395","",NA,"330.8905",2018-06-27 15:19:35
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:21:14,2018-06-27 15:21:14,"1640064","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:21:37,"Cnidaria Anthozoa Hexacorallia Scleractinia: Lophelia","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleractinia / Caryophylliidae / Desmophyllum","WoRMS","Desmophyllum","Animalia","Cnidaria","","","Caryophylliidae","","","Anthozoa","","Scleractinia","Desmophyllum","","",NA,"7.72023",2018-06-27 15:21:13,"34.503379","-75.696894","4.55661",2018-06-27 15:21:13,2018-06-27 15:21:13,"35.0443","",NA,"330.4604",2018-06-27 15:21:13
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:21:44,2018-06-27 15:21:44,"1640084","SeaScribe","elizabeth_(fraser) gugliotti","lauren_walling",2019-03-11 21:54:27,"Arthropoda Crustacea Malacostraca Decapoda Galatheoidea or Chirostyloidea: inside Lophelia","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleractinia / Caryophylliidae / Desmophyllum","WoRMS","Desmophyllum","Animalia","Cnidaria","","","Caryophylliidae","","","Anthozoa","","Scleractinia","Desmophyllum","","",NA,"7.70699",2018-06-27 15:21:43,"34.503381","-75.696882","4.55184",2018-06-27 15:21:43,2018-06-27 15:21:43,"35.0435","",NA,"329.3962",2018-06-27 15:21:43
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:25:48,2018-06-27 15:25:48,"1640124","SeaScribe","elizabeth_(fraser) gugliotti","lauren_walling",2019-03-11 21:57:50,"Echinodermata Echinoidea: Pencil urchin x2","false","","","","","","biological","Biota / Animalia / Echinodermata / Echinoidea ","WoRMS","Echinoidea","Animalia","Echinodermata","","",NA,"","","Echinoidea","",NA,NA,"","",NA,"7.69655",2018-06-27 15:25:48,"34.50337","-75.696903","4.52996",2018-06-27 15:25:48,2018-06-27 15:25:48,"35.04563","",NA,"328.9255",2018-06-27 15:25:48
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:31:21,2018-06-27 15:31:21,"1640134","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:31:31,"Cnidaria Anthozoa Hexacorallia Actiniaria:Actinoscyphia","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Actiniaria / Actinoscyphiidae / Actinoscyphia","WoRMS","Actinoscyphia","Animalia","Cnidaria","","","Actinoscyphiidae","","","Anthozoa","","Actiniaria","Actinoscyphia","","",NA,"7.76558",2018-06-27 15:31:20,"34.503364","-75.696907","4.48567",2018-06-27 15:31:20,2018-06-27 15:31:20,"35.04689","",NA,"328.7768",2018-06-27 15:31:20
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:31:21,2018-06-27 15:31:21,"1640164","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:38:36,"Cnidaria Anthozoa Octocorallia Alcyonacea Holaxonia Plexauridae: Thesia or Eunicella?","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Malacalcyonacea / Plexauridae ","WoRMS","Plexauridae","Animalia","Cnidaria","","","Plexauridae","","","Anthozoa","","Malacalcyonacea",NA,"","",NA,"7.76558",2018-06-27 15:31:20,"34.503364","-75.696907","4.48567",2018-06-27 15:31:20,2018-06-27 15:31:20,"35.04689","",NA,"328.7768",2018-06-27 15:31:20
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:39:22,2018-06-27 15:39:22,"1640214","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:39:39,"Echinodermata Echinoidea: Pencil urchin","false","","","","","","biological","Biota / Animalia / Echinodermata / Echinoidea ","WoRMS","Echinoidea","Animalia","Echinodermata","","",NA,"","","Echinoidea","",NA,NA,"","",NA,"7.68233",2018-06-27 15:39:22,"34.503331","-75.696909","4.55577",2018-06-27 15:39:22,2018-06-27 15:39:22,"35.04485","",NA,"328.6902",2018-06-27 15:39:22
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:42:41,2018-06-27 15:42:41,"1640264","SeaScribe","elizabeth_(fraser) gugliotti","lauren_walling",2019-03-12 18:32:24,"Cnidaria Anthozoa Hexacorallia Actiniaria: Actinoscyphia","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Actiniaria / Actinoscyphiidae / Actinoscyphia","WoRMS","Actinoscyphia","Animalia","Cnidaria","","","Actinoscyphiidae","","","Anthozoa","","Actiniaria","Actinoscyphia","","",NA,"7.67215",2018-06-27 15:42:40,"34.503399","-75.696828","4.56895",2018-06-27 15:42:40,2018-06-27 15:42:40,"35.04414","",NA,"327.841",2018-06-27 15:42:40
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:44:56,2018-06-27 15:44:56,"1640294","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:45:27,"Echinodermata Echinoidea: Pencil urchin","false","","","","","","biological","Biota / Animalia / Echinodermata / Echinoidea ","WoRMS","Echinoidea","Animalia","Echinodermata","","",NA,"","","Echinoidea","",NA,NA,"","",NA,"7.70424",2018-06-27 15:44:55,"34.503355","-75.696936","4.53568",2018-06-27 15:44:55,2018-06-27 15:44:55,"35.04385","",NA,"328.0928",2018-06-27 15:44:55
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:48:17,2018-06-27 15:48:17,"1640314","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:48:27,"Arthropoda Crustacea Malacostraca Decapoda Galatheoidea or Chirostyloidea:","false","","","","","","biological","Biota / Animalia / Arthropoda / Malacostraca / Decapoda ","WoRMS","Anomura","Animalia","Arthropoda","","",NA,"","","Malacostraca","","Decapoda",NA,"","",NA,"7.6869",2018-06-27 15:48:17,"34.503326","-75.696891","4.55674",2018-06-27 15:48:17,2018-06-27 15:48:17,"35.04267","",NA,"328.6972",2018-06-27 15:48:17
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:48:44,2018-06-27 15:48:44,"1640334","SeaScribe","elizabeth_(fraser) gugliotti","lauren_walling",2019-03-13 16:37:48,"Arthropoda Crustacea Malacostraca Decapoda Brachyura: Cancer","false","","","","","","biological","Biota / Animalia / Arthropoda / Malacostraca / Decapoda / Cancridae / Cancer","WoRMS","Cancer","Animalia","Arthropoda","","","Cancridae","","","Malacostraca","","Decapoda","Cancer","","",NA,"7.67895",2018-06-27 15:48:44,"34.503364","-75.696822","4.56724",2018-06-27 15:48:44,2018-06-27 15:48:44,"35.04318","",NA,"327.8644",2018-06-27 15:48:44
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:49:35,2018-06-27 15:49:35,"1640354","SeaScribe","elizabeth_(fraser) gugliotti","lauren_walling",2019-03-13 16:38:19,"Arthropoda Crustacea Malacostraca Decapoda Brachyura:","false","","","","","","biological","Biota / Animalia / Arthropoda / Malacostraca / Decapoda ","WoRMS","Brachyura","Animalia","Arthropoda","","",NA,"","","Malacostraca","","Decapoda",NA,"","",NA,"7.67765",2018-06-27 15:49:35,"34.503253","-75.696919","4.56683",2018-06-27 15:49:35,2018-06-27 15:49:35,"35.0436","",NA,"328.2332",2018-06-27 15:49:35
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:53:00,2018-06-27 15:53:00,"1640384","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:53:18,"Cnidaria Anthozoa Hexacorallia Actiniaria: Actinoscyphia","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Actiniaria / Actinoscyphiidae / Actinoscyphia","WoRMS","Actinoscyphia","Animalia","Cnidaria","","","Actinoscyphiidae","","","Anthozoa","","Actiniaria","Actinoscyphia","","",NA,"7.66908",2018-06-27 15:52:59,"34.503239","-75.69692","4.55754",2018-06-27 15:52:59,2018-06-27 15:52:59,"35.04411","",NA,"329.2834",2018-06-27 15:52:59
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:53:00,2018-06-27 15:53:00,"1640394","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:53:28,"Arthropoda Crustacea Malacostraca Decapoda Galatheoidea or Chirostyloidea:","false","","","","","","biological","Biota / Animalia / Arthropoda / Malacostraca / Decapoda ","WoRMS","Anomura","Animalia","Arthropoda","","",NA,"","","Malacostraca","","Decapoda",NA,"","",NA,"7.66908",2018-06-27 15:52:59,"34.503239","-75.69692","4.55754",2018-06-27 15:52:59,2018-06-27 15:52:59,"35.04411","",NA,"329.2834",2018-06-27 15:52:59
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:53:10,2018-06-27 15:53:10,"1640404","SeaScribe","elizabeth_(fraser) gugliotti","lauren_walling",2019-03-13 16:43:36,"Echinodermata Echinoidea: Pencil urchin x3","false","","","","","","biological","Biota / Animalia / Echinodermata / Echinoidea ","WoRMS","Echinoidea","Animalia","Echinodermata","","",NA,"","","Echinoidea","",NA,NA,"","",NA,"7.66726",2018-06-27 15:53:09,"34.503239","-75.696956","4.56121",2018-06-27 15:53:09,2018-06-27 15:53:09,"35.04366","",NA,"329.7374",2018-06-27 15:53:09
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:58:19,2018-06-27 15:58:19,"1640454","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:58:47,"Arthropoda Crustacea Malacostraca Decapoda Brachyura: 2","false","","","","","","biological","Biota / Animalia / Arthropoda / Malacostraca / Decapoda ","WoRMS","Brachyura","Animalia","Arthropoda","","",NA,"","","Malacostraca","","Decapoda",NA,"","",NA,"7.65958",2018-06-27 15:58:18,"34.503005","-75.696742","4.57952",2018-06-27 15:58:18,2018-06-27 15:58:18,"35.04428","",NA,"334.9997",2018-06-27 15:58:18
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:59:12,2018-06-27 15:59:12,"1640484","SeaScribe","elizabeth_(fraser) gugliotti","lauren_walling",2019-03-13 16:49:26,"Arthropoda Crustacea Malacostraca Decapoda Brachyura: Spider crab","false","","","","","","biological","Biota / Animalia / Arthropoda / Malacostraca / Decapoda ","WoRMS","Brachyura","Animalia","Arthropoda","","",NA,"","","Malacostraca","","Decapoda",NA,"","",NA,"7.66155",2018-06-27 15:59:12,"34.503101","-75.696819","4.56692",2018-06-27 15:59:12,2018-06-27 15:59:12,"35.0441","",NA,"334.9554",2018-06-27 15:59:12
"NOAA OER Mid and Southeast US (EX1806)","EX1806","13","1343",2018-06-27 15:59:20,2018-06-27 15:59:20,"1640494","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-27 15:59:50,"Cnidaria Anthozoa Hexacorallia Actiniaria: Actinoscyphia","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Actiniaria / Actinoscyphiidae / Actinoscyphia","WoRMS","Actinoscyphia","Animalia","Cnidaria","","","Actinoscyphiidae","","","Anthozoa","","Actiniaria","Actinoscyphia","","",NA,"7.66139",2018-06-27 15:59:20,"34.503114","-75.696774","4.57762",2018-06-27 15:59:20,2018-06-27 15:59:20,"35.04456","",NA,"335.0622",2018-06-27 15:59:20
